Model parameters used
country,#general beds,#critical beds,%vaccine efficacy (against infection & mild illness),%vaccine efficacy (against hospitalisation & death),vaccine durability (days),introduction date,%vaccine courses available (% of population),#fully vaccinated/week,prioritisation & allocation,Vaccine uptake (% of group targeted),phase start #1,phase end #1,Rt #1,phase start #2,phase end #2,Rt #2
"Iran",169169,4879,90.000,96.000,1095,2021-05-27,20.000,2100000.000,"HCW and Elderly",80.000,2021-05-27,2021-11-27,1.527,2021-11-28,2023-01-01,2.400

Model output
date,Rt,Reff,reported deaths,infections,infections counterfactual,deaths,deaths conterfactual,infections averted,deaths averted,hospitalisations,critical care,fully vaccinated persons (cumulative)
2022-12-15,2.400,1.229,,39249.000,718135.000,23.000,1212.000,678887.000,1190.000,1073.000,384.000,16811653.000
2022-12-16,2.400,1.231,,40488.000,738668.000,23.000,1260.000,698180.000,1236.000,1104.000,395.000,16811653.000
2022-12-17,2.400,1.233,,41779.000,758919.000,24.000,1307.000,717140.000,1283.000,1137.000,406.000,16811653.000
2022-12-18,2.400,1.236,,43124.000,778803.000,25.000,1355.000,735679.000,1330.000,1171.000,418.000,16811653.000
2022-12-19,2.400,1.238,,44525.000,798232.000,26.000,1402.000,753706.000,1377.000,1206.000,430.000,16811653.000
2022-12-20,2.400,1.240,,45986.000,817116.000,26.000,1450.000,771130.000,1424.000,1242.000,442.000,16811653.000
2022-12-21,2.400,1.242,,47508.000,835366.000,27.000,1497.000,787858.000,1470.000,1280.000,456.000,16811653.000
2022-12-22,2.400,1.244,,49094.000,852889.000,28.000,1544.000,803795.000,1516.000,1320.000,470.000,16811653.000
2022-12-23,2.400,1.246,,50747.000,869596.000,29.000,1590.000,818849.000,1561.000,1361.000,484.000,16811653.000
2022-12-24,2.400,1.248,,52470.000,885398.000,30.000,1635.000,832928.000,1606.000,1404.000,499.000,16811653.000
2022-12-25,2.400,1.250,,54266.000,900209.000,30.000,1680.000,845943.000,1649.000,1449.000,515.000,16811653.000
2022-12-26,2.400,1.252,,56139.000,913946.000,31.000,1723.000,857807.000,1691.000,1496.000,531.000,16811653.000
2022-12-27,2.400,1.254,,58091.000,926532.000,32.000,1764.000,868441.000,1732.000,1545.000,548.000,16811653.000
2022-12-28,2.400,1.256,,60126.000,937892.000,33.000,1804.000,877766.000,1771.000,1596.000,565.000,16811653.000
2022-12-29,2.400,1.257,,62248.000,947961.000,35.000,1842.000,885713.000,1808.000,1649.000,584.000,16811653.000
2022-12-30,2.400,1.259,,64460.000,956679.000,36.000,1879.000,892220.000,1843.000,1704.000,603.000,16811653.000
2022-12-31,2.400,1.261,,66766.000,963996.000,37.000,1913.000,897230.000,1876.000,1762.000,623.000,16811653.000
