date,loc_grand_name,DayDeaMeRaA00S00,TotDeaMeRaA00S00,DayDeaMeRaA00S00_CF2,DayDeaMeRaA00S00_CF5,TotDeaMeRaA00S00_CF2,TotDeaMeRaA00S00_CF5,DayCasMeRaA00S00,TotCasMeRaA00S00,DayCasMeRaA00S00_CF2,DayCasMeRaA00S00_CF5,TotCasMeRaA00S00_CF2,TotCasMeRaA00S00_CF5,TotRecMeRaA00S00,DayRecMeRaA00S00,DayCfrMeRaA00S00,DayActMeRaA00S00,DayDeaMeSmA00S00,DayCasMeSmA00S00,DayDeMMeRaA00S00,DayCaMMeRaA00S00,DayCbDMeRaA00S00,DayDeaMeRaA00multip,TotDeaMeRaA01S00,TotDeaLoRaA01S00,TotDeaUpRaA01S00,DayDeaMeRaA01S00,DayDeaLoRaA01S00,DayDeaUpRaA01S00,TotCasMeRaA01S00,TotCasLoRaA01S00,TotCasUpRaA01S00,DayCasMeRaA01S00,DayCasLoRaA01S00,DayCasUpRaA01S00,DayActMeRaA01S00,DayHosMeRaA01S00,DayVenMeRaA01S00,TotHosMeRaA01S00,DayCfrMeRaA01S00,DayCfrLoRaA01S00,DayCfrUpRaA01S00,DayDeMMeRaA01S00,DayCaMMeRaA01S00,DayCbDMeRaA01S00,DayDMuMeRaA01S00,DayBedMeSmA02S01,DayBedUpSmA02S01,DayBedLoSmA02S01,DayIcuMeSmA02S01,DayIcuUpSmA02S01,DayIcuLoSmA02S01,invven_mean,invven_upper,invven_lower,DayAdmMeSmA02S01,DayAdmUpSmA02S01,DayAdmLoSmA02S01,DayIcnMeSmA02S01,DayIcnUpSmA02S01,DayIcnLoSmA02S01,DayDeaMeRaA02S01,DayDeaLoRaA02S01,DayDeaUpRaA02S01,TotDeaMeRaA02S01,TotDeaLoRaA02S01,TotDeaUpRaA02S01,DayDeaMeSmA02S01,DayDeaLoSmA02S01,DayDeaUpSmA02S01,TotDeaMeSmA02S01,TotDeaLoSmA02S01,TotDeaUpSmA02S01,deaths_reported_mean,deaths_reported_lower,deaths_reported_upper,totdea_reported_mean,totdea_reported_lower,totdea_reported_upper,deaths_reported_mean_smoothed,deaths_reported_lower_smoothed,deaths_reported_upper_smoothed,totdea_reported_mean_smoothed,totdea_reported_lower_smoothed,totdea_reported_upper_smoothed,TotTesMeSmA02S01,DayINFMeRaA02S01,DayINFLoRaA02S01,DayINFUpRaA02S01,TotINFMeRaA02S01,TotINFUpRaA02S01,TotINFLoRaA02S01,seroprev_mean,seroprev_upper,seroprev_lower,seroprev_data_type,DayDeaMeRaA02S02V04,DayDeaLoRaA02S02V04,DayDeaUpRaA02S02V04,TotDeaMeRaA02S02V04,TotDeaLoRaA02S02V04,TotDeaUpRaA02S02V04,DayDeaMeSmA02S02V04,DayDeaLoSmA02S02V04,DayDeaUpSmA02S02V04,TotDeaMeSmA02S02V04,TotDeaLoSmA02S02V04,TotDeaUpSmA02S02V04,TotTesMeSmA02S02V04,DayINFMeRaA02S02V04,DayINFLoRaA02S02V04,DayINFUpRaA02S02V04,TotINFMeRaA02S02V04,TotINFUpRaA02S02V04,TotINFLoRaA02S02V04,DayDeaMeRaA02S03V04,DayDeaLoRaA02S03V04,DayDeaUpRaA02S03V04,TotDeaMeRaA02S03V04,TotDeaLoRaA02S03V04,TotDeaUpRaA02S03V04,DayDeaMeSmA02S03V04,DayDeaLoSmA02S03V04,DayDeaUpSmA02S03V04,TotDeaMeSmA02S03V04,TotDeaLoSmA02S03V04,TotDeaUpSmA02S03V04,TotTesMeSmA02S03V04,DayINFMeRaA02S03V04,DayINFLoRaA02S03V04,DayINFUpRaA02S03V04,TotINFMeRaA02S03V04,TotINFUpRaA02S03V04,TotINFLoRaA02S03V04,deaths_mean_p100k_rate,deaths_lower_p100k_rate,deaths_upper_p100k_rate,totdea_mean_p100k_rate,totdea_lower_p100k_rate,totdea_upper_p100k_rate,deaths_mean_smoothed_p100k_rate,deaths_lower_smoothed_p100k_rate,deaths_upper_smoothed_p100k_rate,totdea_mean_smoothed_p100k_rate,totdea_lower_smoothed_p100k_rate,totdea_upper_smoothed_p100k_rate,deaths_reported_mean_p100k_rate,deaths_reported_lower_p100k_rate,deaths_reported_upper_p100k_rate,totdea_reported_mean_p100k_rate,totdea_reported_lower_p100k_rate,totdea_reported_upper_p100k_rate,deaths_reported_mean_smoothed_p1,deaths_reported_lower_smoothed_p,deaths_reported_upper_smoothed_p,totdea_reported_mean_smoothed_p1,totdea_reported_lower_smoothed_p,totdea_reported_upper_smoothed_p,confirmed_infections_p100k_rate,est_infections_mean_p100k_rate,est_infections_lower_p100k_rate,est_infections_upper_p100k_rate,DayIFRMeRaA02S01,DayIFRLoRaA02S01,DayIFRUpRaA02S01,DayIFRMeRaA02S02V04,DayIFRLoRaA02S02V04,DayIFRUpRaA02S02V04,DayIFRMeRaA02S03V04,DayIFRLoRaA02S03V04,DayIFRUpRaA02S03V04,DayDeMMeSmA02S01,DayCaMMeRaA02S01,DayIbDMeRaA02S01,DayDMuMeRaA02S01,TotDeaLoRaA04S00,TotDeaMeRaA04S00,TotDeaUpRaA04S00,DayDeaLoRaA04S00,DayDeaMeRaA04S00,DayDeaUpRaA04S00,TotCasLoRaA04S00,TotCasMeRaA04S00,TotCasUpRaA04S00,DayCasLoRaA04S00,DayCasMeRaA04S00,DayCasUpRaA04S00,DayCfrMeRaA04S00,DayCfrLoRaA04S00,DayCfrUpRaA04S00,DayDeMMeRaA04S00,DayCaMMeRaA04S00,DayCbDMeRaA04S00,DayDMuMeRaA04S00,TotCasUpRaA05S00,TotDeaMeRaA05S00,TotDeaLoRaA05S00,TotDeaUpRaA05S00,TotCasMeRaA05S00,TotCasLoRaA05S00,DayDeaMeRaA05S00,DayDeaLoRaA05S00,DayDeaUpRaA05S00,DayCasMeRaA05S00,DayCasLoRaA05S00,DayCasUpRaA05S00,DayCfrMeRaA05S00,DayCfrLoRaA05S00,DayCfrUpRaA05S00,DayDeMMeRaA05S00,DayCaMMeRaA05S00,DayCbDMeRaA05S00,DayDMuMeRaA05S00,DayCTDMeRaA00S00,TotCTDMeRaA00S00,DayCTDMeRaA01S00,TotCTDMeRaA01S00,DayITDMeRaA02S01,TotITDMeRaA02S01,DayITDMeRaA02S02,TotITDMeRaA02S02,DayITDMeRaA02S03,TotITDMeRaA02S03,DayCTDMeRaA04S00,TotCTDMeRaA04S00,DayCTDMeRaA05S00,TotCTDMeRaA05S00,DayDERMeRaA00S00,DayDERMeRaA01S00,DayDERMeRaA02S01,DayDERMeRaA02S02,DayDERMeRaA02S03,DayDERMeRaA04S00,DayDERMeRaA05S00,DayCERMeRaA00S00,DayCERMeRaA01S00,DayIERMeRaA02S01,DayIERMeRaA02S02,DayIERMeRaA02S03,DayCERMeRaA04S00,DayCERMeRaA05S00,TotDERMeRaA00S00,TotDERMeRaA01S00,TotDERMeRaA02S01,TotDERMeRaA02S02,TotDERMeRaA02S03,TotDERMeRaA04S00,TotDERMeRaA05S00,TotCERMeRaA00S00,TotCERMeRaA01S00,TotIERMeRaA02S01,TotIERMeRaA02S02,TotIERMeRaA02S03,TotCERMeRaA04S00,TotCERMeRaA05S00
05Feb2020,Japan,,,,,,,,,,,,,,,,,,,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1.6204083,7.3705711,.04688454,1.4151753,2.1512086,.82028931,.29483369,.45458359,.16956523,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,7.5095443e-08,96.420052,65.237282,143.97336,180.80363,267.29361,122.37519,,,,,0,,,0,,,0,0,0,0,0,0,7.5095443e-08,,,,,,,0,,,0,,,0,0,0,0,0,0,7.5095443e-08,,,,,,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,.075452894,.051051013,.11266543,0,,,,,,,,,353.22311,17019.857,48.184437,0,0,0,0,0,0,0,23,23,23,1,1,1,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06Feb2020,Japan,,,,,,,,,,,,,,,,,,,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1.6204083,7.3705711,.04688454,1.6199152,2.4352787,.94287527,.33006755,.50729632,.19116375,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,8.4998348e-08,109.78125,74.073387,165.52237,290.5849,432.81598,196.44858,,,,,0,,,0,,,0,0,0,0,0,0,8.4998348e-08,,,,,,,0,,,0,,,0,0,0,0,0,0,8.4998348e-08,,,,,,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,.085908607,.057965651,.12952846,0,,,,,,,,,353.22311,17019.857,48.184437,0,0,0,0,0,0,0,23,23,23,0,0,0,,,,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07Feb2020,Japan,,,,,,,,,,,,,,,,,,,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1.6204083,7.3705711,.04688454,1.8619543,2.7904978,1.0959359,.37297827,.57116282,.22026959,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,9.7005888e-08,124.5181,83.703262,189.38435,415.103,622.20032,280.15182,,,,,0,,,0,,,0,0,0,0,0,0,9.7005888e-08,,,,,,,0,,,0,,,0,0,0,0,0,0,9.7005888e-08,,,,,,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,.097440839,.065501451,.14820151,0,,,,,,,,,353.22311,17019.857,48.184437,0,0,0,0,0,0,0,23,23,23,0,0,0,,,,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08Feb2020,Japan,,,,,,,,,,,,,,,,,,,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,10.018725,14.220492,6.7556353,9.5177889,13.509467,6.4178538,1.6204083,7.3705711,.04688454,2.1463573,3.1511698,1.2786764,.42498487,.64597559,.24613586,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,1.1641486e-07,140.67244,94.164497,213.84314,555.77545,836.04346,374.31635,,,,,0,,,0,,,0,0,0,0,0,0,1.1641486e-07,,,,,,,0,,,0,,,0,0,0,0,0,0,1.1641486e-07,,,,,,,0,,,0,,,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,.11008232,.073687822,.16734158,0,,,,,,,,,353.22311,17019.857,48.184437,0,0,0,0,0,0,0,24,24,24,1,1,1,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09Feb2020,Japan,,,,,,,,,,,,,,,,,,,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,11.682092,16.532652,7.779304,11.097987,15.70602,7.3903389,1.6204083,7.3705711,.04688454,2.4786003,3.5813468,1.5100354,.48647228,.73112661,.28325161,0,,,0,,,.000099999997,.000099999997,.000099999997,.000099999997,.000099999997,.000099999997,0,,,0,,,9.5920195e-06,9.5920195e-06,9.5920195e-06,9.5920195e-06,9.5920195e-06,9.5920195e-06,1.5175809e-07,158.27794,106.33383,240.72075,714.05334,1076.7642,480.65018,,,,,0,,,0,,,.000099999997,.000099999997,.000099999997,.000099999997,.000099999997,.000099999997,1.5175809e-07,,,,,,,0,,,0,,,.000099999997,.000099999997,.000099999997,.000099999997,.000099999997,.000099999997,1.5175809e-07,,,,,,,0,,,0,,,7.8254359e-08,7.8254359e-08,7.8254359e-08,7.8254359e-08,7.8254359e-08,7.8254359e-08,0,,,0,,,7.5061735e-09,7.5061735e-09,7.5061735e-09,7.5061735e-09,7.5061735e-09,7.5061735e-09,0,.12385938,.083210856,.18837447,0,,,,,,,,,353.22311,17019.857,48.184437,0,0,0,0,0,0,0,24,24,24,0,0,0,,,,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Feb2020,Japan,,,,,,,,,,,,,,,,,,,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,13.963729,19.694256,9.3214645,13.265543,18.709543,8.8553915,1.6204083,7.3705711,.04688454,2.8643312,4.0736518,1.7882382,3.4030218,4.8682699,2.0780721,0,,,0,,,1.2278172,1.2278172,1.2278172,1.2279172,1.2279172,1.2279172,0,,,0,,,.11777247,.11777247,.11777247,.11778206,.11778206,.11778206,2.1659747e-07,177.36618,118.24261,268.68524,891.41956,1345.4495,598.89276,,,,,0,,,0,,,1.2278172,1.2278172,1.2278172,1.2279172,1.2279172,1.2279172,2.1659747e-07,,,,,,,0,,,0,,,1.2278172,1.2278172,1.2278172,1.2279172,1.2279172,1.2279172,2.1659747e-07,,,,,,,0,,,0,,,.00096082047,.00096082047,.00096082047,.00096089876,.00096089876,.00096089876,0,,,0,,,.000092162089,.000092162089,.000092162089,.000092169597,.000092169597,.000092169597,0,.13879676,.092529997,.2102579,0,,,,,,,,,353.22311,17019.857,48.184437,0,0,0,0,0,0,0,26,26,26,2,2,2,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Feb2020,Japan,,,,,,,,,,,,,,,,,,,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,16.669973,23.435741,11.176143,15.836475,22.263954,10.617335,1.6204083,7.3705711,.04688454,3.3092699,4.7386255,2.1339839,3.9528658,5.6429329,2.5366852,0,,,0,,,2.4635479,2.4635479,2.4635479,3.6914651,3.6914651,3.6914651,0,,,0,,,.236304,.236304,.236304,.35408607,.35408607,.35408607,3.3144207e-07,197.96384,132.61906,301.68863,1089.3834,1647.1381,731.51184,,,,,0,,,0,,,2.4635479,2.4635479,2.4635479,3.6914651,3.6914651,3.6914651,3.3144207e-07,,,,,,,0,,,0,,,2.4635479,2.4635479,2.4635479,3.6914651,3.6914651,3.6914651,3.3144207e-07,,,,,,,0,,,0,,,.0019278335,.0019278335,.0019278335,.0028887324,.0028887324,.0028887324,0,,,0,,,.00018491817,.00018491817,.00018491817,.00027708776,.00027708776,.00027708776,.00039127178,.15491533,.1037802,.23608451,0,,,,,,,,,353.22311,17019.857,48.184437,0,0,0,0,0,0,0,27,27,27,1,1,1,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12Feb2020,Japan,,,,,,,,,,,,,,,,,,,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,19.849447,27.851685,13.406907,18.856976,26.459101,12.736562,1.6204083,7.3705711,.04688454,3.8193605,5.5058603,2.5047143,4.562582,6.5328498,3.0019209,0,,,0,,,2.6838825,2.6838825,2.6838825,6.3753476,6.3753476,6.3753476,0,,,0,,,.25743854,.25743854,.25743854,.61152458,.61152458,.61152458,5.2178990e-07,220.09138,147.84898,334.09363,1309.4747,1981.2317,879.36084,,,,,0,,,0,,,2.6838825,2.6838825,2.6838825,6.3753476,6.3753476,6.3753476,5.2178990e-07,,,,,,,0,,,0,,,2.6838825,2.6838825,2.6838825,6.3753476,6.3753476,6.3753476,5.2178990e-07,,,,,,,0,,,0,,,.0021002549,.0021002549,.0021002549,.004988987,.004988987,.004988987,0,,,0,,,.00020145687,.00020145687,.00020145687,.00047854465,.00047854465,.00047854465,.00039127178,.17223109,.11569828,.26144284,0,,,,,,,,,353.22311,17019.857,48.184437,0,0,0,0,0,0,0,28,28,28,1,1,1,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13Feb2020,Japan,,,,,,,,,,,,,,,,,0,6,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,23.559334,32.739941,15.932785,22.381369,31.102943,15.136146,1.6204083,7.3705711,.04688454,4.4006238,6.3554759,2.9165351,4.4006238,6.3554759,2.9165351,10.425333,,,10.425333,,,2.0100286,2.0100286,2.0100286,8.385376,8.385376,8.385376,1,,,1,,,.19280235,.19280235,.19280235,.80432695,.80432695,.80432695,8.0821371e-07,243.76196,163.85423,365.58328,1553.2367,2346.8149,1043.2151,,,,,10.425333,,,10.425333,,,2.0100286,2.0100286,2.0100286,8.385376,8.385376,8.385376,8.0821371e-07,,,,,,,10.425333,,,10.425333,,,2.0100286,2.0100286,2.0100286,8.385376,8.385376,8.385376,8.0821371e-07,,,,,,,.0081582768,,,.0081582768,,,.001572935,.001572935,.001572935,.0065619224,.0065619224,.0065619224,.00078254356,,,.00078254356,,,.00015087624,.00015087624,.00015087624,.00062942086,.00062942086,.00062942086,.0031301742,.19075435,.12822308,.28608486,4.2768497,,,,,,,,,353.22311,17019.857,48.184437,502.33881,1,1,1,1,1,1,33,33,33,5,5,5,20,20,20,29.459459,1702.2124,57.781521,57.781521,,,,,,,,,,,,,,,,,,,,,,,,23.381695,148.98677,,,,,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14Feb2020,Japan,,,,,,,,,,,,,,,,,0,6.6666665,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,32.8675,44.943905,22.396143,31.224125,42.696709,21.276335,1.6204083,7.3705711,.04688454,5.0587444,7.2629275,3.3648946,4.9803519,7.2619648,3.1748743,0,,,10.425333,,,1.1215496,1.1215496,1.1215496,9.5069256,9.5069256,9.5069256,0,,,1,,,.10757926,.10757926,.10757926,.91190618,.91190618,.91190618,1.1929799e-06,268.98505,181.02834,405.1066,1822.2218,2751.9216,1224.2434,,,,,0,,,10.425333,,,1.1215496,1.1215496,1.1215496,9.5069256,9.5069256,9.5069256,1.1929799e-06,,,,,,,0,,,10.425333,,,1.1215496,1.1215496,1.1215496,9.5069256,9.5069256,9.5069256,1.1929799e-06,,,,,,,0,,,.0081582768,,,.00087766146,.00087766146,.00087766146,.0074395835,.0074395835,.0074395835,0,,,.00078254356,,,.000084185463,.000084185463,.000084185463,.00071360637,.00071360637,.00071360637,.019563589,.21049252,.14166257,.31701356,0,,,,,,,,,353.22311,17019.857,48.184437,0,1,1,1,0,0,0,43,43,43,10,10,10,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,174.78787,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15Feb2020,Japan,,,,,,,,,,,,,,,,,0,7.5,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,37.829521,51.955006,26.102802,35.938046,49.357254,24.797663,1.6204083,7.3705711,.04688454,5.799016,8.474824,3.9266362,2.8273332,5.4409156,1.504228,0,,,10.425333,,,.44840771,.44840771,.44840771,9.9553337,9.9553337,9.9553337,0,,,1,,,.043011356,.043011356,.043011356,.95491755,.95491755,.95491755,1.6586894e-06,295.76724,199.31801,448.94699,2117.989,3200.8687,1423.5614,,,,,0,,,10.425333,,,.44840771,.44840771,.44840771,9.9553337,9.9553337,9.9553337,1.6586894e-06,,,,,,,0,,,10.425333,,,.44840771,.44840771,.44840771,9.9553337,9.9553337,9.9553337,1.6586894e-06,,,,,,,0,,,.0081582768,,,.00035089857,.00035089857,.00035089857,.0077904821,.0077904821,.0077904821,0,,,.00078254356,,,.00003365826,.00003365826,.00003365826,.0007472646,.0007472646,.0007472646,.001825935,.23145077,.15597503,.35132059,0,,,,,,,,,353.22311,17019.857,48.184437,0,1,1,1,0,0,0,54,54,54,11,11,11,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,203.15793,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16Feb2020,Japan,,,,,,,,,,,,,,,,,0,8.4499998,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,40.596161,55.998726,28.291115,38.566353,53.198788,26.876558,1.6204083,7.3705711,.04688454,6.6261868,9.8941498,4.483242,.48633844,.93248421,.26690006,0,,,10.425333,,,.075525999,.075525999,.075525999,10.030859,10.030859,10.030859,0,,,1,,,.0072444687,.0072444687,.0072444687,.96216202,.96216202,.96216202,2.1847063e-06,324.11221,217.8109,488.95157,2442.1013,3689.8201,1641.3723,,,,,0,,,10.425333,,,.075525999,.075525999,.075525999,10.030859,10.030859,10.030859,2.1847063e-06,,,,,,,0,,,10.425333,,,.075525999,.075525999,.075525999,10.030859,10.030859,10.030859,2.1847063e-06,,,,,,,0,,,.0081582768,,,.000059102385,.000059102385,.000059102385,.0078495843,.0078495843,.0078495843,0,,,.00078254356,,,5.6691124e-06,5.6691124e-06,5.6691124e-06,.00075293373,.00075293373,.00075293373,.001825935,.25363192,.17044652,.38262591,0,,,,,,,,,353.22311,17019.857,48.184437,0,1,1,1,0,0,0,60,60,60,6,6,6,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,234.24684,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17Feb2020,Japan,,,,,,,,,,,,,,,,,0,9.6923075,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,43.717758,59.65139,30.944454,41.531872,56.668819,29.39723,1.6204083,7.3705711,.04688454,7.5443959,11.375042,5.0904775,.00064871972,.0012449777,.00035663304,0,,,10.425333,,,.000099999997,.000099999997,.000099999997,10.030959,10.030959,10.030959,0,,,1,,,9.5920195e-06,9.5920195e-06,9.5920195e-06,.96217161,.96217161,.96217161,2.7639940e-06,354.02844,235.59171,518.54688,2796.1296,4208.3672,1876.964,,,,,0,,,10.425333,,,.000099999997,.000099999997,.000099999997,10.030959,10.030959,10.030959,2.7639940e-06,,,,,,,0,,,10.425333,,,.000099999997,.000099999997,.000099999997,10.030959,10.030959,10.030959,2.7639940e-06,,,,,,,0,,,.0081582768,,,7.8254359e-08,7.8254359e-08,7.8254359e-08,.0078496626,.0078496626,.0078496626,0,,,.00078254356,,,7.5061735e-09,7.5061735e-09,7.5061735e-09,.00075294124,.00075294124,.00075294124,.001825935,.27704269,.18436077,.40578556,0,,,,,,,,,353.22311,17019.857,48.184437,0,1,1,1,0,0,0,67,67,67,7,7,7,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,,,,,268.20529,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18Feb2020,Japan,,,,,,,,,,,,,,,,,0,11,29.850084,2890.7871,96.843513,,,,,,,,,,,,,,,,,,,,,,,,,47.21846,64.644028,33.714592,44.857536,61.411827,32.028862,1.6204083,7.3705711,.04688454,8.5571432,13.014887,5.7522626,.08579462,.52531666,.0075486591,0,,,10.425333,,,.0016763674,.0016763674,.0016763674,10.032636,10.032636,10.032636,0,,,1,,,.0001607975,.0001607975,.0001607975,.96233243,.96233243,.96233243,3.4030152e-06,385.53006,257.77548,571.26825,3181.6597,4779.6353,2134.7395,,,,,0,,,10.425333,,,.0016763674,.0016763674,.0016763674,10.032636,10.032636,10.032636,3.4030152e-06,,,,,,,0,,,10.425333,,,.0016763674,.0016763674,.0016763674,10.032636,10.032636,10.032636,3.4030152e-06,,,,,,,0,,,.0081582768,,,1.3118305e-06,1.3118305e-06,1.3118305e-06,.0078509748,.0078509748,.0078509748,0,,,.00078254356,,,1.2583105e-07,1.2583105e-07,1.2583105e-07,.00075306703,.00075306703,.00075306703,.0054778052,.30169407,.20172055,.44704229,0,,,,,,,,,353.22311,17019.857,48.184437,0,2,2,2,1,1,1,79,79,79,12,12,12,8.333333,8.333333,8.333333,29.459459,1702.2124,57.781521,57.781521,,,,,,,,,,,,,,,,,,,,,,,,,305.18542,,,,,12,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19Feb2020,Japan,0,2,0,0,4,10,6,85,12,30,170,425,18,5,0,65,.0089285718,12.214286,29.850084,2890.7871,96.843513,0,,,,,,,,,,,,,,,,,,,,,,,,51.099304,71.328819,36.086132,48.544342,67.762375,34.281826,1.6204083,7.3705711,.04688454,9.667304,14.695746,6.4711804,2.8571794,4.2572412,1.977465,0,,,10.425333,,,.1915164,.1915164,.1915164,10.224153,10.224153,10.224153,0,,,1,,,.018370291,.018370291,.018370291,.9807027,.9807027,.9807027,4.1083827e-06,418.64163,282.72375,619.54242,3600.3013,5399.1777,2417.4634,,,,,0,,,10.425333,,,.1915164,.1915164,.1915164,10.224153,10.224153,10.224153,4.1083827e-06,,,,,,,0,,,10.425333,,,.1915164,.1915164,.1915164,10.224153,10.224153,10.224153,4.1083827e-06,,,,,,,0,,,.0081582768,,,.00014986993,.00014986993,.00014986993,.0080008442,.0080008442,.0080008442,0,,,.00078254356,,,.000014375553,.000014375553,.000014375553,.00076744263,.00076744263,.00076744263,.0078254361,.32760531,.22124366,.48481894,0,,,,,,,,,353.22311,17019.857,48.184437,0,2,2,2,0,0,0,85,85,85,6,6,6,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,42.5,,,,345.34161,,,,,,42.5,,,,,,,,,,1,,69.773605,,,1,,1,,5.2126665,5.2126665,5.2126665,1,,1,,42.356487,,,1,
20Feb2020,Japan,0,2,0,0,4,10,10,95,20,50,190,475,18,0,0,75,.026785716,13.258928,29.850084,2890.7871,96.843513,0,,,,,,,,,,,,,,,,,,,,,,,,55.430584,79.525803,39.021194,52.659058,75.549507,37.070133,33.212925,47.650311,23.380739,10.87719,16.542831,7.3074827,5.62012,9.3948526,3.6893656,0,,,10.425333,,,.5399369,.5399369,.5399369,10.764089,10.764089,10.764089,0,,,1,,,.051790856,.051790856,.051790856,1.0324936,1.0324936,1.0324936,4.8735646e-06,453.40976,308.664,663.95886,4053.7112,6063.1367,2726.1272,,,,,0,,,10.425333,,,.5399369,.5399369,.5399369,10.764089,10.764089,10.764089,4.8735646e-06,,,,,,,0,,,10.425333,,,.5399369,.5399369,.5399369,10.764089,10.764089,10.764089,4.8735646e-06,,,,,,,0,,,.0081582768,,,.00042252414,.00042252414,.00042252414,.0084233684,.0084233684,.0084233684,0,,,.00078254356,,,.000040528601,.000040528601,.000040528601,.00080797123,.00080797123,.00080797123,.0070428923,.35481289,.24154304,.51957673,0,,,,,,,,,353.22311,17019.857,48.184437,0,2,2,2,0,0,0,95,95,95,10,10,10,0,0,0,29.459459,1702.2124,57.781521,0,,,,,,,,,,,,,,,,,,,,,47.5,,,,388.83276,,,,,,47.5,,,,,,,,,,1,,45.340977,,,1,,1,,5.2126665,5.2126665,5.2126665,1,,1,,42.670643,,,1,
