date,loc_grand_name,TotDeaMeRaA00S00,DayDeaMeRaA00S00,DayDeaMeRaA00S00_CF2,DayDeaMeRaA00S00_CF3,DayDeaMeRaA00S00_CF4,TotDeaMeRaA00S00_CF2,TotDeaMeRaA00S00_CF3,TotDeaMeRaA00S00_CF4,DayCasMeRaA00S00,TotCasMeRaA00S00,DayCasMeRaA00S00_CF2,DayCasMeRaA00S00_CF5,TotCasMeRaA00S00_CF2,TotCasMeRaA00S00_CF5,TotRecMeRaA00S00,DayRecMeRaA00S00,DayCfrMeRaA00S00,DayActMeRaA00S00,DayDeaMeSmA00S00,DayDeaMeSmA00S00_CF3,DayDeaMeSmA00S00_CF4,DayCasMeSmA00S00,DayCasMeRaA00S00_CF5_window,DayCasMeSmA00S00_CF5,DayDeaMeSmA00S00P1V,DayDeaMeSmA00S00P1D,DayDeaMeSmA00S00P2V,DayDeaMeSmA00S00P2D,DayDeaMeSmA00S00P3V,DayDeaMeSmA00S00P3D,DayDeaMeSmA00S00P4V,DayDeaMeSmA00S00P4D,DayDeaMeSmA00S00P5V,DayDeaMeSmA00S00P5D,DayDeaMeSmA00S00PP1V,DayDeaMeSmA00S00PP1D,DayDeaMeSmA00S00PP2V,DayDeaMeSmA00S00PP2D,DayDeaMeSmA00S00PP3V,DayDeaMeSmA00S00PP3D,DayDeaMeSmA00S00PP4V,DayDeaMeSmA00S00PP4D,DayDeaMeSmA00S00PP5V,DayDeaMeSmA00S00PP5D,DayDeaMeSmA00S00PD,DayDeaMeSmA00S00PV,DayDeaMeSmA00S00PPD,DayDeaMeSmA00S00PPV,DayCasMeSmA00S00P1V,DayCasMeSmA00S00P1D,DayCasMeSmA00S00P2V,DayCasMeSmA00S00P2D,DayCasMeSmA00S00P3V,DayCasMeSmA00S00P3D,DayCasMeSmA00S00P4V,DayCasMeSmA00S00P4D,DayCasMeSmA00S00P5V,DayCasMeSmA00S00P5D,DayCasMeSmA00S00PP1V,DayCasMeSmA00S00PP1D,DayCasMeSmA00S00PP2V,DayCasMeSmA00S00PP2D,DayCasMeSmA00S00PP3V,DayCasMeSmA00S00PP3D,DayCasMeSmA00S00PP4V,DayCasMeSmA00S00PP4D,DayCasMeSmA00S00PP5V,DayCasMeSmA00S00PP5D,DayCasMeSmA00S00PD,DayCasMeSmA00S00PV,DayCasMeSmA00S00PPD,DayCasMeSmA00S00PPV,wave5day,DayCasMeSmA00S00wave5,DayCasMeSmA00S00wave6,DayCasMeSmA00S00wave6_CF5,DayDeaMeSmA00S00wave5,DayDeaMeSmA00S00wave6,DayDeaMeSmA00S00wave5_CF3,DayDeaMeSmA00S00wave6_CF3,DayDeaMeSmA00S00wave6_CF4
13Feb2020,Iran,,,,,,,,,,,,,,,,,,,2,6,8,2,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
14Feb2020,Iran,,,,,,,,,,,,,,,,,,,1.6666666,5,6.6666665,2.1666667,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
15Feb2020,Iran,,,,,,,,,,,,,,,,,,,1.5555556,4.6666665,6.2222223,2.8333333,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
16Feb2020,Iran,,,,,,,,,,,,,,,,,,,1.4916667,4.4749999,5.9666667,3.45,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
17Feb2020,Iran,,,,,,,,,,,,,,,,,,,1.3923078,4.1769233,5.569231,4.3538461,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
18Feb2020,Iran,,,,,,,,,,,,,,,,,,,1.4188889,4.2566667,5.6755557,5.5911112,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
19Feb2020,Iran,2,2,4,6,8,4,6,8,2,2,4,,4,10,0,0,100,0,1.5053571,4.5160713,6.0214286,7.0440478,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
20Feb2020,Iran,2,0,0,0,0,4,6,8,3,5,6,,10,25,0,0,0,3,1.6760417,5.0281248,6.7041669,9.194643,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
21Feb2020,Iran,4,2,4,6,8,8,12,16,13,18,26,,36,90,0,0,15.384615,14,1.986012,5.9580359,7.9440479,12.538095,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
22Feb2020,Iran,5,1,2,3,4,10,15,20,10,28,20,,56,140,0,0,10,23,2.3763394,7.1290178,9.5053577,18.070536,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
23Feb2020,Iran,8,3,6,9,12,16,24,32,15,43,30,,86,215,0,0,20,35,2.9035714,8.7107143,11.614285,27.326191,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
24Feb2020,Iran,12,4,8,12,16,24,36,48,18,61,36,,122,305,0,0,22.222221,49,3.6160715,10.848214,14.464286,42.921131,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
25Feb2020,Iran,16,4,8,12,16,32,48,64,34,95,68,,190,475,0,0,11.764706,79,4.4821429,13.446428,17.928572,67.625,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
26Feb2020,Iran,19,3,6,9,12,38,57,76,44,139,88,,278,695,49,49,6.818182,71,5.4821429,16.446428,21.928572,106.36607,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
27Feb2020,Iran,26,7,14,21,28,52,78,104,106,245,212,,490,1225,49,0,6.6037736,170,6.5982141,19.794643,26.392857,160.71428,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
28Feb2020,Iran,34,8,16,24,32,68,102,136,143,388,286,,776,1940,73,24,5.5944057,281,7.7678571,23.303572,31.071428,228.76785,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
29Feb2020,Iran,43,9,18,27,36,86,129,172,205,593,410,,1186,2965,123,50,4.390244,427,8.9910717,26.973215,35.964287,312.16965,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
01Mar2020,Iran,54,11,22,33,44,108,162,216,385,978,770,,1956,4890,175,52,2.8571429,749,10.303572,30.910715,41.214287,405.55359,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
02Mar2020,Iran,66,12,24,36,48,132,198,264,523,1501,1046,,3002,7505,291,116,2.2944551,1144,11.901786,35.705357,47.607143,504.17859,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
03Mar2020,Iran,77,11,22,33,44,154,231,308,835,2336,1670,,4672,11680,291,0,1.3173653,1968,13.991072,41.973213,55.964287,603.33038,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
04Mar2020,Iran,92,15,30,45,60,184,276,368,586,2922,1172,,5844,14610,552,261,2.559727,2278,16.866072,50.598213,67.464287,688.44641,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
05Mar2020,Iran,107,15,30,45,60,214,321,428,591,3513,1182,,7026,17565,739,187,2.5380712,2667,20.803572,62.410713,83.214287,754.44641,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
06Mar2020,Iran,124,17,34,51,68,248,372,496,1234,4747,2468,,9494,23735,913,174,1.3776337,3710,25.767857,77.303574,103.07143,804.09821,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
07Mar2020,Iran,145,21,42,63,84,290,435,580,1076,5823,2152,,11646,29115,1669,756,1.9516729,4009,31.883928,95.651787,127.53571,840.9375,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
08Mar2020,Iran,194,49,98,147,196,388,582,776,743,6566,1486,,13132,32830,2134,465,6.5948858,4238,39.142857,117.42857,156.57143,876.46429,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
09Mar2020,Iran,237,43,86,129,172,474,711,948,595,7161,1190,,14322,35805,2394,260,7.2268906,4530,47.36607,142.09821,189.46428,915.97321,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
10Mar2020,Iran,291,54,108,162,216,582,873,1164,881,8042,1762,,16084,40210,2731,337,6.1293983,5020,56.589287,169.76785,226.35715,958.10712,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
11Mar2020,Iran,354,63,126,189,252,708,1062,1416,958,9000,1916,,18000,45000,2959,228,6.5762005,5687,66.598213,199.79465,266.39285,1005.1786,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
12Mar2020,Iran,429,75,150,225,300,858,1287,1716,1075,10075,2150,,20150,50375,2959,0,6.9767442,6687,77.16964,231.50893,308.67856,1054.5267,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
13Mar2020,Iran,514,85,170,255,340,1028,1542,2056,1289,11364,2578,,22728,56820,2959,0,6.5942593,7891,88.25,264.75,353,1100.8928,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
14Mar2020,Iran,611,97,194,291,388,1222,1833,2444,1365,12729,2730,,25458,63645,2959,0,7.1062269,9159,99.410713,298.23215,397.64285,1139.9553,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
15Mar2020,Iran,724,113,226,339,452,1448,2172,2896,1209,13938,2418,,27876,69690,4590,1631,9.3465672,8624,110.04465,330.13394,440.17859,1163.3394,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
16Mar2020,Iran,853,129,258,387,516,1706,2559,3412,1053,14991,2106,,29982,74955,4590,0,12.250712,9548,119.47321,358.41965,477.89285,1167.8303,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
17Mar2020,Iran,988,135,270,405,540,1976,2964,3952,1178,16169,2356,,32338,80845,5389,799,11.460102,9792,126.92857,380.78571,507.71429,1161.3036,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
18Mar2020,Iran,1135,147,294,441,588,2270,3405,4540,1192,17361,2384,,34722,86805,5389,0,12.332214,10837,131.91965,395.75894,527.67859,1153.9911,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
19Mar2020,Iran,1284,149,298,447,596,2568,3852,5136,1046,18407,2092,,36814,92035,5710,321,14.244741,11413,134.66965,404.00894,538.67859,1164.7233,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
20Mar2020,Iran,1433,149,298,447,596,2866,4299,5732,1237,19644,2474,,39288,98220,6745,1035,12.045271,11466,135.71428,407.14285,542.85712,1210.8125,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
21Mar2020,Iran,1556,123,246,369,492,3112,4668,6224,966,20610,1932,,41220,103050,7635,890,12.73292,11419,135.70535,407.11606,542.82141,1300.6875,,,137.60715,04Apr2020,215.05357,24Jul2020,470.88391,18Nov2020,428.02679,26Apr2021,639.70532,25Aug2021,51.339287,13May2020,112.33929,30Aug2020,68.696426,10Feb2021,122.3125,21Jun2021,22.026787,18Jan2022,,,,,2923.0356,31Mar2020,2869.8125,03Jun2020,13579.866,28Nov2020,23945.277,17Apr2021,38735.945,14Aug2021,1035.1786,30Apr2020,1861.0803,01Sep2020,6103,19Jan2021,8230.7588,06Jun2021,1399.0447,06Jan2022,,,,,,,,,,,,,
